Product,Sub_product,Issue,Sub_issue,State,ZIP_code,Date_received,Date_sent_to_company,Company,Company_response,Days_to_response,Issue_len,Sub_issue_words,Company_grouped,Days_to_response_bin
6,Conventional adjustable mortgage (ARM),Settlement process and costs,Desconocido,37,8753.0,2015-01-26,2015-01-27,996,1,1,28,1,996,0-1 días
1,Installment loan,Taking out the loan or lease,Desconocido,7,94531.0,2015-01-26,2015-01-27,646,3,1,28,1,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,19,60544.0,2015-01-26,2015-01-29,661,1,3,40,1,661,2-5 días
4,Medical,Disclosure verification of debt,Not disclosed as an attempt to collect,51,75211.0,2015-01-26,2015-01-27,1126,1,1,31,7,Otras,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,56,98406.0,2015-01-26,2015-01-26,76,1,0,37,4,Otras,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,36,3038.0,2015-01-26,2015-01-26,1020,1,0,40,1,Otras,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,39,89141.0,2015-01-26,2015-01-29,729,1,3,39,1,729,2-5 días
0,Checking account,Deposits and withdrawals,Desconocido,7,95832.0,2015-01-26,2015-01-27,1498,1,1,24,1,1498,0-1 días
6,Home equity loan or line of credit,"Loan servicing, payments, escrow account",Desconocido,53,20194.0,2015-01-26,2015-01-29,279,1,3,40,1,279,2-5 días
4,Mortgage,Cont'd attempts collect debt not owed,Debt is not mine,14,30281.0,2015-01-26,2015-01-27,996,4,1,37,4,996,0-1 días
5,International money transfer,Fraud or scam,Desconocido,56,98445.0,2015-01-26,2015-01-29,1503,1,3,13,1,Otras,2-5 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,31,38803.0,2015-01-26,2015-01-30,966,1,4,34,1,966,2-5 días
3,Desconocido,Credit monitoring or identity protection,Problem with fraud alerts,7,92688.0,2015-01-26,2015-01-26,494,1,0,40,4,494,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,51,79935.0,2015-01-26,2015-01-26,76,1,0,37,4,Otras,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,7,92604.0,2015-01-26,2015-01-26,1419,1,0,40,1,1419,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,50,37167.0,2015-01-26,2015-01-30,644,1,4,40,1,644,2-5 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,23,70130.0,2015-01-26,2015-01-26,556,1,0,37,4,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,13,33066.0,2015-01-26,2015-02-20,504,1,25,38,2,504,11-30 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,7,92881.0,2015-01-26,2015-01-27,1329,1,1,40,1,1329,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,48,29180.0,2015-01-26,2015-01-27,246,1,1,37,4,Otras,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,51,77478.0,2015-01-26,2015-01-27,729,1,1,39,1,729,0-1 días
2,Desconocido,Other,Desconocido,41,43062.0,2015-01-26,2015-01-26,312,3,0,5,1,312,0-1 días
2,Desconocido,Other fee,Desconocido,8,80031.0,2015-01-26,2015-01-26,729,1,0,9,1,729,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,33,27962.0,2015-01-26,2015-01-30,494,1,4,38,4,494,2-5 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,40,13021.0,2015-01-26,2015-01-26,955,1,0,40,1,955,0-1 días
4,Federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,44,18505.0,2015-01-26,2015-01-26,948,0,0,37,4,Otras,0-1 días
6,Home equity loan or line of credit,"Loan modification,collection,foreclosure",Desconocido,13,33024.0,2015-01-26,2015-01-29,190,3,3,40,1,190,2-5 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,37,7419.0,2015-01-26,2015-01-26,1024,4,0,40,1,1024,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,43,97209.0,2015-01-26,2015-01-26,955,1,0,40,1,955,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,19,60056.0,2015-01-26,2015-01-26,489,1,0,37,4,489,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,19,60130.0,2015-01-26,2015-02-09,494,3,14,38,2,494,11-30 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,7,94601.0,2015-01-26,2015-02-11,1136,1,16,37,3,Otras,11-30 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,41,44026.0,2015-01-26,2015-01-29,644,3,3,40,1,644,2-5 días
0,Checking account,"Account opening, closing, or management",Desconocido,40,10469.0,2015-01-26,2015-01-26,312,2,0,39,1,312,0-1 días
3,Desconocido,Improper use of my credit report,Report improperly shared by CRC,51,78660.0,2015-01-26,2015-01-26,494,1,0,32,5,494,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,56,98011.0,2015-01-26,2015-01-30,494,1,4,38,2,494,2-5 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,13,33033.0,2015-01-26,2015-01-27,667,1,1,37,4,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,25,21224.0,2015-01-26,2015-01-30,729,1,4,40,1,729,2-5 días
2,Desconocido,Other fee,Desconocido,40,11704.0,2015-01-26,2015-01-27,113,1,1,9,1,113,0-1 días
4,Federal student loan,Improper contact or sharing of info,Talked to a third party about my debt,51,77004.0,2015-01-26,2015-01-27,80,3,1,35,8,Otras,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,12,22150.0,2015-01-26,2015-01-27,504,3,1,40,6,504,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,20,47356.0,2015-01-26,2015-02-27,504,3,32,38,4,504,30+ días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,30,63111.0,2015-01-26,2015-01-29,1024,1,3,40,1,1024,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,28,49080.0,2015-01-26,2015-01-26,312,1,0,37,3,312,0-1 días
1,Vehicle loan,Managing the loan or lease,Desconocido,51,75752.0,2015-01-26,2015-01-27,582,1,1,26,1,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,91403.0,2015-01-26,2015-01-30,955,1,4,40,1,955,2-5 días
4,Desconocido,Communication tactics,Frequent or repeated calls,37,8886.0,2015-01-26,2015-01-27,486,3,1,21,4,486,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,40,10456.0,2015-01-26,2015-01-30,504,3,4,38,2,504,2-5 días
3,Desconocido,Incorrect information on credit report,Information is not mine,20,47356.0,2015-01-26,2015-02-27,1398,1,32,38,4,1398,30+ días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,40,10306.0,2015-01-26,2015-01-29,1498,1,3,40,1,1498,2-5 días
4,Non-federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,13,33473.0,2015-01-26,2015-01-26,1141,4,0,37,4,Otras,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,42,73142.0,2015-01-26,2015-01-26,817,1,0,37,4,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,25,20910.0,2015-01-26,2015-01-27,504,1,1,38,2,504,0-1 días
2,Desconocido,Transaction issue,Desconocido,13,33157.0,2015-01-26,2015-01-26,661,1,0,17,1,661,0-1 días
0,Checking account,Problems caused by my funds being low,Desconocido,29,55427.0,2015-01-26,2015-01-29,1419,1,3,37,1,1419,2-5 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,40,11703.0,2015-01-26,2015-01-27,729,1,1,40,1,729,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,23,71457.0,2015-01-26,2015-01-26,966,1,0,34,1,966,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,94568.0,2015-01-26,2015-01-30,190,1,4,40,1,190,2-5 días
10,Non-federal student loan,Can't repay my loan,Desconocido,53,22192.0,2015-01-26,2015-01-26,550,1,0,19,1,Otras,0-1 días
7,Check cashing,Unexpected/Other fees,Desconocido,7,91505.0,2015-01-26,2015-01-30,1435,1,4,21,1,Otras,2-5 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,7,95650.0,2015-01-26,2015-01-26,729,1,0,40,1,729,0-1 días
4,Desconocido,Disclosure verification of debt,Not given enough info to verify debt,30,65102.0,2015-01-26,2015-01-29,201,1,3,31,7,Otras,2-5 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,51,77254.0,2015-01-26,2015-01-26,729,1,0,39,1,729,0-1 días
2,Desconocido,Customer service / Customer relations,Desconocido,13,32780.0,2015-01-26,2015-01-28,1329,1,2,37,1,1329,2-5 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,8,80205.0,2015-01-26,2015-01-26,644,3,0,40,1,644,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,51,78207.0,2015-01-26,2015-01-26,1247,1,0,40,1,1247,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,9,6418.0,2015-01-26,2015-01-26,504,3,0,38,2,504,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,37,8012.0,2015-01-26,2015-01-30,996,1,4,40,1,996,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,51,76902.0,2015-01-26,2015-01-26,486,3,0,31,7,486,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,6,85138.0,2015-01-26,2015-01-27,190,3,1,31,6,190,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,24,2361.0,2015-01-26,2015-01-31,494,1,5,38,2,494,2-5 días
2,Desconocido,Closing/Cancelling account,Desconocido,28,49242.0,2015-01-26,2015-01-29,598,1,3,26,1,598,2-5 días
6,Other mortgage,Other,Desconocido,29,55439.0,2015-01-26,2015-01-29,955,1,3,5,1,955,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,40,12180.0,2015-01-26,2015-03-03,504,1,36,38,2,504,30+ días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,51,78259.0,2015-01-26,2015-01-29,996,1,3,40,1,996,2-5 días
2,Desconocido,Closing/Cancelling account,Desconocido,6,85339.0,2015-01-26,2015-01-27,279,1,1,26,1,279,0-1 días
6,Other mortgage,"Application, originator, mortgage broker",Desconocido,44,19125.0,2015-01-26,2015-01-26,1498,1,0,40,1,1498,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,8,80513.0,2015-01-26,2015-01-29,296,2,3,40,1,Otras,2-5 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,7,92503.0,2015-01-26,2015-01-26,504,3,0,40,6,504,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,37,8610.0,2015-01-26,2015-01-30,1247,1,4,40,1,1247,2-5 días
2,Desconocido,Closing/Cancelling account,Desconocido,33,28215.0,2015-01-26,2015-01-26,312,1,0,26,1,312,0-1 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,11,19702.0,2015-01-26,2015-01-30,274,1,4,31,7,Otras,2-5 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,29,55947.0,2015-01-26,2015-01-26,729,1,0,40,1,729,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,20,47356.0,2015-01-26,2015-02-27,494,4,32,38,4,494,30+ días
3,Desconocido,Incorrect information on credit report,Account status,23,70648.0,2015-01-26,2015-02-12,1398,1,17,38,2,1398,11-30 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,33068.0,2015-01-26,2015-01-29,955,1,3,40,1,955,2-5 días
4,Desconocido,False statements or representation,Impersonated an attorney or official,24,2128.0,2015-01-26,2015-01-30,947,1,4,34,5,Otras,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,41,43201.0,2015-01-26,2015-01-30,504,1,4,38,2,504,2-5 días
8,Desconocido,Can't contact lender,Desconocido,51,77573.0,2015-01-26,2015-01-26,490,1,0,20,1,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,51,75060.0,2015-01-26,2015-01-29,1498,1,3,40,1,1498,2-5 días
0,Checking account,"Account opening, closing, or management",Desconocido,9,6704.0,2015-01-26,2015-01-29,1495,1,3,39,1,Otras,2-5 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,28,48464.0,2015-01-26,2015-01-29,48,0,3,37,4,Otras,2-5 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,51,77494.0,2015-01-26,2015-01-26,279,1,0,39,1,279,0-1 días
0,Checking account,Deposits and withdrawals,Desconocido,13,33050.0,2015-01-26,2015-01-27,729,2,1,24,1,729,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,51,75216.0,2015-01-26,2015-01-27,1248,3,1,21,4,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,25,21117.0,2015-01-26,2015-01-30,494,3,4,38,4,494,2-5 días
2,Desconocido,Billing disputes,Desconocido,8,80011.0,2015-01-26,2015-01-26,312,1,0,16,1,312,0-1 días
4,Desconocido,Improper contact or sharing of info,Talked to a third party about my debt,25,20706.0,2015-01-26,2015-01-29,468,1,3,35,8,Otras,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,58,26753.0,2015-01-26,2015-01-29,1247,1,3,40,1,1247,2-5 días
0,Checking account,Deposits and withdrawals,Desconocido,41,44112.0,2015-01-26,2015-01-27,533,1,1,24,1,533,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,53,23434.0,2015-01-26,2015-01-29,1419,1,3,40,1,1419,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,7,90036.0,2015-01-26,2015-01-27,548,1,1,31,6,Otras,0-1 días
4,Credit card,Disclosure verification of debt,Not given enough info to verify debt,48,29170.0,2015-01-26,2015-01-29,1356,1,3,31,7,Otras,2-5 días
6,VA mortgage,Settlement process and costs,Desconocido,22,42701.0,2015-01-26,2015-01-26,589,1,0,28,1,Otras,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,25,21157.0,2015-01-26,2015-01-30,729,2,4,40,1,729,2-5 días
3,Desconocido,Incorrect information on credit report,Account terms,6,85341.0,2015-01-26,2015-01-30,494,1,4,38,2,494,2-5 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,31,39206.0,2015-01-26,2015-01-29,198,1,3,40,1,Otras,2-5 días
2,Desconocido,Billing disputes,Desconocido,12,Desconocido,2015-01-26,2015-01-30,312,2,4,16,1,312,2-5 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,7,91766.0,2015-01-26,2015-01-30,285,1,4,40,1,Otras,2-5 días
8,Desconocido,Charged fees or interest I didn't expect,Desconocido,7,91801.0,2015-01-26,2015-01-26,1153,1,0,40,1,Otras,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,6,85051.0,2015-01-26,2015-01-27,504,3,1,40,6,504,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,16,96753.0,2015-01-26,2015-01-27,729,1,1,39,1,729,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,25,21230.0,2015-01-26,2015-01-29,955,1,3,40,1,955,2-5 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,79423.0,2015-01-26,2015-01-26,504,1,0,38,4,504,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,7,95820.0,2015-01-26,2015-01-26,312,1,0,40,1,312,0-1 días
0,Other bank product/service,Deposits and withdrawals,Desconocido,51,76305.0,2015-01-26,2015-01-26,729,1,0,24,1,729,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,7,92649.0,2015-01-26,2015-01-29,966,1,3,34,1,966,2-5 días
1,Title loan,Payment to acct not credited,Desconocido,14,30039.0,2015-01-26,2015-02-11,162,1,16,28,1,Otras,11-30 días
2,Desconocido,APR or interest rate,Desconocido,51,77002.0,2015-01-26,2015-01-27,312,1,1,20,1,312,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,40,11710.0,2015-01-26,2015-01-30,810,1,4,40,1,Otras,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,40,12114.0,2015-01-26,2015-01-29,996,4,3,40,1,996,2-5 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,33146.0,2015-01-26,2015-01-29,1498,1,3,40,1,1498,2-5 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,42,73142.0,2015-01-26,2015-01-26,486,1,0,37,4,486,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,13,34613.0,2015-01-26,2015-01-26,996,1,0,40,1,996,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,43,97008.0,2015-01-26,2015-01-27,1441,1,1,37,4,Otras,0-1 días
2,Desconocido,Other,Desconocido,37,8234.0,2015-01-26,2015-01-27,279,1,1,5,1,279,0-1 días
2,Desconocido,Advertising and marketing,Desconocido,20,47401.0,2015-01-26,2015-01-26,312,1,0,25,1,312,0-1 días
1,Vehicle loan,Taking out the loan or lease,Desconocido,7,95832.0,2015-01-26,2015-01-30,190,1,4,28,1,190,2-5 días
2,Desconocido,Billing statement,Desconocido,24,2748.0,2015-01-26,2015-01-26,312,2,0,17,1,312,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,33,28216.0,2015-01-26,2015-01-26,494,3,0,38,4,494,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,24,2361.0,2015-01-26,2015-02-14,504,4,19,38,2,504,11-30 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,32221.0,2015-01-26,2015-01-30,500,1,4,40,1,Otras,2-5 días
2,Desconocido,APR or interest rate,Desconocido,48,29708.0,2015-01-26,2015-01-27,450,1,1,20,1,450,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,40,13021.0,2015-01-26,2015-01-29,568,3,3,39,1,Otras,2-5 días
0,Checking account,Problems caused by my funds being low,Desconocido,33,28170.0,2015-01-26,2015-01-27,174,1,1,37,1,Otras,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,25,20877.0,2015-01-26,2015-01-26,729,1,0,34,1,729,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,7,97068.0,2015-01-26,2015-01-30,1398,1,4,38,2,1398,2-5 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,48,29212.0,2015-01-26,2015-01-26,504,2,0,40,5,504,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,38,87508.0,2015-01-26,2015-01-27,494,1,1,38,4,494,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,37,8648.0,2015-01-26,2015-01-29,729,1,3,40,1,729,2-5 días
10,Non-federal student loan,Can't repay my loan,Desconocido,19,60527.0,2015-01-26,2015-01-26,966,4,0,19,1,966,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,33,28216.0,2015-01-26,2015-01-26,69,1,0,37,5,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,20,46514.0,2015-01-26,2015-01-29,190,1,3,40,1,190,2-5 días
0,Checking account,Deposits and withdrawals,Desconocido,40,10019.0,2015-01-26,2015-01-27,190,1,1,24,1,190,0-1 días
4,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,21,66286.0,2015-01-26,2015-02-06,1500,1,11,35,8,Otras,11-30 días
6,Conventional fixed mortgage,"Application, originator, mortgage broker",Desconocido,7,90036.0,2015-01-26,2015-01-29,729,1,3,40,1,729,2-5 días
8,Desconocido,Charged fees or interest I didn't expect,Desconocido,37,8628.0,2015-01-26,2015-01-30,440,1,4,40,1,Otras,2-5 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,13,33131.0,2015-01-26,2015-01-26,312,1,0,40,1,312,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,13,32548.0,2015-01-26,2015-03-13,494,1,46,38,2,494,30+ días
1,Vehicle lease,Problems when you are unable to pay,Desconocido,37,7055.0,2015-01-26,2015-01-27,103,1,1,35,1,Otras,0-1 días
6,FHA mortgage,Settlement process and costs,Desconocido,7,94509.0,2015-01-26,2015-01-26,1098,4,0,28,1,Otras,0-1 días
1,Vehicle loan,Problems when you are unable to pay,Desconocido,31,39057.0,2015-01-26,2015-01-26,81,1,0,35,1,81,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,44,19067.0,2015-01-26,2015-01-26,1182,1,0,37,4,Otras,0-1 días
0,Checking account,Problems caused by my funds being low,Desconocido,19,60617.0,2015-01-26,2015-01-29,144,2,3,37,1,Otras,2-5 días
2,Desconocido,Billing disputes,Desconocido,40,11366.0,2015-01-26,2015-01-29,195,2,3,16,1,195,2-5 días
2,Desconocido,APR or interest rate,Desconocido,29,55422.0,2015-01-26,2015-01-26,1419,1,0,20,1,1419,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,40,11786.0,2015-01-26,2015-01-29,312,3,3,40,1,312,2-5 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,28,48216.0,2015-01-26,2015-01-26,644,1,0,40,1,644,0-1 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,51,76155.0,2015-01-26,2015-01-27,1398,1,1,40,5,1398,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,32548.0,2015-01-26,2015-01-30,729,1,4,40,1,729,2-5 días
6,Conventional fixed mortgage,Settlement process and costs,Desconocido,19,60175.0,2015-01-26,2015-01-26,579,1,0,28,1,Otras,0-1 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,37,7070.0,2015-01-26,2015-01-30,504,3,4,40,5,504,2-5 días
3,Desconocido,Incorrect information on credit report,Information is not mine,23,70363.0,2015-01-26,2015-03-13,494,1,46,38,4,494,30+ días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,44,19067.0,2015-01-26,2015-01-27,1500,4,1,37,4,Otras,0-1 días
6,Other mortgage,"Application, originator, mortgage broker",Desconocido,13,34221.0,2015-01-26,2015-01-26,996,0,0,40,1,996,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,2,35976.0,2015-01-26,2015-01-30,729,1,4,40,1,729,2-5 días
0,Checking account,"Account opening, closing, or management",Desconocido,14,30080.0,2015-01-26,2015-01-26,190,1,0,39,1,190,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,25,20906.0,2015-01-26,2015-01-29,1398,1,3,38,2,1398,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,13,33473.0,2015-01-26,2015-01-26,504,1,0,38,2,504,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,39,89122.0,2015-01-26,2015-01-26,377,1,0,37,4,377,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,13,32803.0,2015-01-26,2015-01-26,972,1,0,31,6,Otras,0-1 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,7,90020.0,2015-01-26,2015-01-29,1337,1,3,37,1,Otras,2-5 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,7,91367.0,2015-01-26,2015-01-29,1495,1,3,39,1,Otras,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,24,2151.0,2015-01-26,2015-01-29,635,1,3,40,1,Otras,2-5 días
4,Federal student loan,Disclosure verification of debt,Right to dispute notice not received,43,97034.0,2015-01-26,2015-01-27,596,3,1,31,6,Otras,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,47,2921.0,2015-01-26,2015-01-29,1419,3,3,40,1,1419,2-5 días
6,Other mortgage,"Application, originator, mortgage broker",Desconocido,33,28480.0,2015-01-26,2015-02-13,82,5,18,40,1,Otras,11-30 días
3,Desconocido,Incorrect information on credit report,Account status,56,98422.0,2015-01-26,2015-01-30,494,1,4,38,2,494,2-5 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,44,17408.0,2015-01-26,2015-01-26,1498,1,0,40,1,1498,0-1 días
0,Checking account,Problems caused by my funds being low,Desconocido,40,11722.0,2015-01-26,2015-01-27,1341,2,1,37,1,1341,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,13,33016.0,2015-01-26,2015-01-26,190,1,0,40,1,190,0-1 días
0,Other bank product/service,Using a debit or ATM card,Desconocido,51,76712.0,2015-01-26,2015-01-26,353,1,0,25,1,Otras,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,7,94945.0,2015-01-26,2015-02-02,998,1,7,40,1,Otras,6-10 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,48,29180.0,2015-01-26,2015-01-30,488,1,4,37,4,Otras,2-5 días
0,Cashing a check without an account,Problems caused by my funds being low,Desconocido,53,22304.0,2015-01-26,2015-01-26,533,1,0,37,1,533,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,19,60107.0,2015-01-26,2015-01-27,1419,1,1,40,1,1419,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,33068.0,2015-01-26,2015-01-29,190,1,3,40,1,190,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,50,37206.0,2015-01-26,2015-03-03,1165,1,36,37,4,Otras,30+ días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,25,21157.0,2015-01-26,2015-01-30,1113,1,4,37,4,Otras,2-5 días
4,Medical,Disclosure verification of debt,Right to dispute notice not received,40,12831.0,2015-01-26,2015-01-30,1013,4,4,31,6,Otras,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,36,3458.0,2015-01-26,2015-01-30,190,4,4,40,1,190,2-5 días
4,Desconocido,Communication tactics,Threatened to take legal action,41,44035.0,2015-01-26,2015-01-26,729,1,0,21,5,729,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,12,Desconocido,2015-01-26,2015-01-27,1498,1,1,40,1,1498,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,21,66611.0,2015-01-26,2015-01-26,955,1,0,40,1,955,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,51,75201.0,2015-01-26,2015-01-26,494,1,0,38,2,494,0-1 días
4,Payday loan,Communication tactics,Frequent or repeated calls,7,95831.0,2015-01-26,2015-01-27,1068,5,1,21,4,Otras,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,49,57276.0,2015-01-26,2015-01-29,1498,1,3,34,1,1498,2-5 días
4,Medical,Communication tactics,Threatened to take legal action,51,77033.0,2015-01-26,2015-01-30,988,5,4,21,5,Otras,2-5 días
4,Desconocido,Communication tactics,Frequent or repeated calls,53,22152.0,2015-01-26,2015-01-29,991,0,3,21,4,Otras,2-5 días
4,Payday loan,Improper contact or sharing of info,Contacted employer after asked not to,38,87121.0,2015-01-26,2015-01-30,979,1,4,35,6,Otras,2-5 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,37,8648.0,2015-01-26,2015-02-02,746,1,7,40,1,Otras,6-10 días
